session_id,video_path_a,fps_a,frame_width_a,frame_height_a,event_name,reference_frame_a,reference_time_s_a,point_name_a,x_px_a,y_px_a,annotator_id_a,annotation_round_a,quality_note_a,video_path_b,fps_b,frame_width_b,frame_height_b,reference_frame_b,reference_time_s_b,point_name_b,x_px_b,y_px_b,annotator_id_b,annotation_round_b,quality_note_b,signed_frame_diff,abs_frame_diff,signed_ms_diff,abs_ms_diff,exact_frame,within_1_frame,within_2_frame,comparison
b95e3543-d28d-49db-be02-bbee7efb8425,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,address,0,0.0,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,8,0.16,,,,Daria Plokhotniuk,1,,-8,8,-160.0,160.0,0,0,0,inter_rater
b95e3543-d28d-49db-be02-bbee7efb8425,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,top_backswing,25,0.5,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,20,0.4,,,,Daria Plokhotniuk,1,,5,5,100.0,100.0,0,0,0,inter_rater
b95e3543-d28d-49db-be02-bbee7efb8425,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,downswing_transition,27,0.54,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,29,0.58,,,,Daria Plokhotniuk,1,,-2,2,-40.0,40.0,0,0,1,inter_rater
b95e3543-d28d-49db-be02-bbee7efb8425,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,impact,38,0.76,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\b95e3543-d28d-49db-be02-bbee7efb8425\video_processed.mp4,50.0,1920,1080,37,0.74,,,,Daria Plokhotniuk,1,,1,1,20.0,20.0,0,1,1,inter_rater
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,address,0,0.0,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,0,0.0,,,,Daria Plokhotniuk,1,,0,0,0.0,0.0,1,1,1,inter_rater
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,top_backswing,30,0.6,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,25,0.5,,,,Daria Plokhotniuk,1,,5,5,100.0,100.0,0,0,0,inter_rater
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,downswing_transition,32,0.64,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,26,0.52,,,,Daria Plokhotniuk,1,,6,6,120.0,120.0,0,0,0,inter_rater
e7490da1-a2fa-4e53-ab66-4e9927d0b4d3,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,impact,42,0.84,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e7490da1-a2fa-4e53-ab66-4e9927d0b4d3\video_processed.mp4,50.0,1080,1920,48,0.96,,,,Daria Plokhotniuk,1,,-6,6,-120.0,120.0,0,0,0,inter_rater
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,address,1,0.02,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,0,0.0,,,,Daria Plokhotniuk,1,,1,1,20.0,20.0,0,1,1,inter_rater
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,top_backswing,32,0.64,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,29,0.58,,,,Daria Plokhotniuk,1,,3,3,60.0,60.0,0,0,0,inter_rater
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,downswing_transition,34,0.68,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,32,0.64,,,,Daria Plokhotniuk,1,,2,2,40.0,40.0,0,0,1,inter_rater
e940142a-d4bc-4cee-a6de-828b05ab40a7,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,impact,44,0.88,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\e940142a-d4bc-4cee-a6de-828b05ab40a7\video_processed.mp4,50.0,1920,1080,44,0.88,,,,Daria Plokhotniuk,1,,0,0,0.0,0.0,1,1,1,inter_rater
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,address,2,0.06667,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,2,0.06667,,,,Daria Plokhotniuk,1,,0,0,0.0,0.0,1,1,1,inter_rater
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,top_backswing,162,5.4,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,165,5.5,,,,Daria Plokhotniuk,1,,-3,3,-100.0,100.0,0,0,0,inter_rater
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,downswing_transition,170,5.66667,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,175,5.83333,,,,Daria Plokhotniuk,1,,-5,5,-166.66666666666669,166.66666666666669,0,0,0,inter_rater
eb859af6-2991-42e4-9345-05d3baf63c6e,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,impact,242,8.06667,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\eb859af6-2991-42e4-9345-05d3baf63c6e\video_processed.mp4,30.0,720,1280,242,8.06667,,,,Daria Plokhotniuk,1,,0,0,0.0,0.0,1,1,1,inter_rater
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,address,9,0.18,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,10,0.2,,,,Daria Plokhotniuk,1,,-1,1,-20.0,20.0,0,1,1,inter_rater
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,top_backswing,43,0.86,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,54,1.08,,,,Daria Plokhotniuk,1,,-11,11,-220.0,220.0,0,0,0,inter_rater
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,downswing_transition,45,0.9,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,55,1.1,,,,Daria Plokhotniuk,1,,-10,10,-200.0,200.0,0,0,0,inter_rater
f0647c16-5b92-48b6-a06a-d05d86fe8145,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,impact,56,1.12,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\f0647c16-5b92-48b6-a06a-d05d86fe8145\video_processed.mp4,50.0,1920,1080,56,1.12,,,,Daria Plokhotniuk,1,,0,0,0.0,0.0,1,1,1,inter_rater
57660e2f-8425-445f-bca0-17c6e557f1b0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,address,27,0.54,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,23,0.46,,,,Daria Plokhotniuk,1,,4,4,80.0,80.0,0,0,0,inter_rater
57660e2f-8425-445f-bca0-17c6e557f1b0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,top_backswing,180,3.6,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,174,3.48,,,,Daria Plokhotniuk,1,,6,6,120.0,120.0,0,0,0,inter_rater
57660e2f-8425-445f-bca0-17c6e557f1b0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,downswing_transition,184,3.68,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,177,3.54,,,,Daria Plokhotniuk,1,,7,7,140.0,140.0,0,0,0,inter_rater
57660e2f-8425-445f-bca0-17c6e557f1b0,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,impact,243,4.86,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\57660e2f-8425-445f-bca0-17c6e557f1b0\video_processed.mp4,50.0,720,1280,242,4.84,,,,Daria Plokhotniuk,1,,1,1,20.0,20.0,0,1,1,inter_rater
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,address,8,0.16,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,1,0.02,,,,Daria Plokhotniuk,1,,7,7,140.0,140.0,0,0,0,inter_rater
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,top_backswing,51,1.02,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,47,0.94,,,,Daria Plokhotniuk,1,,4,4,80.0,80.0,0,0,0,inter_rater
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,downswing_transition,53,1.06,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,54,1.08,,,,Daria Plokhotniuk,1,,-1,1,-20.0,20.0,0,1,1,inter_rater
332a7a76-cfa3-449e-9150-f93050fed050,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,impact,63,1.26,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\332a7a76-cfa3-449e-9150-f93050fed050\video_processed.mp4,50.0,1920,1080,75,1.5,,,,Daria Plokhotniuk,1,,-12,12,-240.0,240.0,0,0,0,inter_rater
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,address,1,0.02,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,5,0.1,,,,Daria Plokhotniuk,1,,-4,4,-80.0,80.0,0,0,0,inter_rater
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,top_backswing,44,0.88,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,36,0.72,,,,Daria Plokhotniuk,1,,8,8,160.0,160.0,0,0,0,inter_rater
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,downswing_transition,47,0.94,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,48,0.96,,,,Daria Plokhotniuk,1,,-1,1,-20.0,20.0,0,1,1,inter_rater
7473617c-26a8-428f-9ba6-fc51dd7d2156,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,impact,61,1.22,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7473617c-26a8-428f-9ba6-fc51dd7d2156\video_processed.mp4,50.0,1080,1920,60,1.2,,,,Daria Plokhotniuk,1,,1,1,20.0,20.0,0,1,1,inter_rater
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,address,3,0.06,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,2,0.04,,,,Daria Plokhotniuk,1,,1,1,20.0,20.0,0,1,1,inter_rater
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,top_backswing,34,0.68,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,38,0.76,,,,Daria Plokhotniuk,1,,-4,4,-80.0,80.0,0,0,0,inter_rater
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,downswing_transition,36,0.72,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,39,0.78,,,,Daria Plokhotniuk,1,,-3,3,-60.0,60.0,0,0,0,inter_rater
7f7bf52f-1a8f-4c38-8d68-41b634af50ab,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,impact,45,0.9,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\7f7bf52f-1a8f-4c38-8d68-41b634af50ab\video_processed.mp4,50.0,1920,1080,43,0.86,,,,Daria Plokhotniuk,1,,2,2,40.0,40.0,0,0,1,inter_rater
82b83897-42aa-447f-82ea-5e471706e7c5,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,address,3,0.05,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,6,0.1,,,,Daria Plokhotniuk,1,,-3,3,-50.0,50.0,0,0,0,inter_rater
82b83897-42aa-447f-82ea-5e471706e7c5,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,top_backswing,38,0.63333,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,27,0.45,,,,Daria Plokhotniuk,1,,11,11,183.33333333333334,183.33333333333334,0,0,0,inter_rater
82b83897-42aa-447f-82ea-5e471706e7c5,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,downswing_transition,41,0.68333,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,32,0.53333,,,,Daria Plokhotniuk,1,,9,9,150.0,150.0,0,0,0,inter_rater
82b83897-42aa-447f-82ea-5e471706e7c5,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,impact,51,0.85,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\82b83897-42aa-447f-82ea-5e471706e7c5\video_processed.mp4,60.0,1080,1920,46,0.76667,,,,Daria Plokhotniuk,1,,5,5,83.33333333333334,83.33333333333334,0,0,0,inter_rater
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,address,58,1.93333,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,62,2.06667,,,,Daria Plokhotniuk,1,,-4,4,-133.33333333333334,133.33333333333334,0,0,0,inter_rater
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,top_backswing,149,4.96667,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,126,4.2,,,,Daria Plokhotniuk,1,,23,23,766.6666666666667,766.6666666666667,0,0,0,inter_rater
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,downswing_transition,154,5.13333,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,161,5.36667,,,,Daria Plokhotniuk,1,,-7,7,-233.33333333333334,233.33333333333334,0,0,0,inter_rater
dfd57aa0-581d-4580-bc43-2a329277309b,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,impact,183,6.1,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\dfd57aa0-581d-4580-bc43-2a329277309b\video_processed.mp4,30.0,720,1280,183,6.1,,,,Daria Plokhotniuk,1,,0,0,0.0,0.0,1,1,1,inter_rater
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,address,1,0.02,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,10,0.2,,,,Daria Plokhotniuk,1,,-9,9,-180.0,180.0,0,0,0,inter_rater
ed241630-f662-4957-b17f-1f485cf04683,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,top_backswing,55,1.1,,,,Ivan Syniuk,1,,C:\Users\isinu\Downloads\Telegram Desktop\7a0c087a-b6c7-42ea-bc67-63453d4cac7f\ed241630-f662-4957-b17f-1f485cf04683\video_processed.mp4,50.0,1080,1920,59,1.18,,,,Daria Plokhotniuk,1,,-4,4,-80.0,80.0,0,0,0,inter_rater
