scenario,metric,n,median_abs_symmetric_pct_change,median_abs_change_ci_lower,median_abs_change_ci_upper,mean_abs_symmetric_pct_change,p95_abs_symmetric_pct_change,rank_stability_spearman,rank_stability_ci_lower,rank_stability_ci_upper,response_class
landmark_dropout_10pct,backswing_peak_speed,69,66.23031952464022,20.934031907203376,130.6713406338061,87.00269839655445,199.99930831343593,0.2876836411482606,0.01957082050542474,0.5287927492894315,high
landmark_dropout_20pct,max_speed,71,64.56883531982514,41.78210998025063,100.10705291592737,78.16565525238587,180.81215023792362,0.379141515761234,0.15004039226421167,0.5680495221719708,high
landmark_dropout_20pct,max_ang_vel,69,52.74223406637026,29.618947482629743,94.95447654544172,68.18623950603757,174.0611282286239,0.7209417387989263,0.498677396290912,0.8782007703685915,high
landmark_dropout_20pct,max_accel,71,94.2243653117526,52.40756490036508,132.1617854884157,94.11248463328027,193.44038893035787,0.23132126089872565,-0.04185356044049097,0.47048666998339217,high
landmark_dropout_20pct,swing_tempo,70,130.72378750279614,96.35761589403974,152.7358312935417,109.93499188902769,196.35743939818838,-0.050036057490734066,-0.28604895719215445,0.17687183344693033,high
landmark_dropout_20pct,smoothness_index,71,20.935513759113185,12.29451296742458,29.122357801663075,26.733162489281856,66.59539780752337,0.11894701542588866,-0.14237968349376523,0.35119760524373855,moderate
landmark_dropout_20pct,path_efficiency,71,46.474096798889406,30.081881185469783,80.57318945559815,66.22554935348205,179.50758932867228,0.3026116119171403,0.03745993657601141,0.5490491225309732,high
landmark_dropout_20pct,curvature_rms,70,53.00696110413724,37.74114050921835,66.91899810819017,63.1474847589205,183.98368989215498,0.8328149237595505,0.6802429334550779,0.9179305558482431,high
landmark_dropout_20pct,backswing_peak_speed,70,144.13259457892576,88.55160208581354,177.00384394499338,117.57094191712214,200.0,0.015307671156546177,-0.26592341148850723,0.263532762038846,high
landmark_dropout_5pct,max_speed,71,0.42296202355172047,0.009306891717773434,6.015387621430027,37.57974656158503,149.55722066551127,0.6655935613682091,0.4642615115064835,0.8177447394535324,low
landmark_dropout_5pct,max_ang_vel,68,0.09058079021310388,0.015603570425672189,3.21319322252716,26.02069294259785,129.56721006625799,0.9555782883991991,0.9090084182335261,0.9808671210627079,low
landmark_dropout_5pct,max_accel,71,0.8081066990963246,0.05372933772419143,15.42468613353554,48.80193421599352,185.73834135612054,0.516599597585513,0.27651132901570785,0.723337144046034,low
landmark_dropout_5pct,swing_tempo,68,61.61856517312857,41.726618705036,93.46622369878186,71.45264000641235,181.36762548790495,0.3312648327006857,0.05373376709342388,0.5630717972340946,high
landmark_dropout_5pct,smoothness_index,71,1.36478218935778,0.0491388213790624,5.495458434572106,12.040062685498565,47.41250587596876,0.560731052984574,0.34118581610791743,0.7412558735819011,low
landmark_dropout_5pct,path_efficiency,71,1.819348269323953,0.2319047746770588,8.989948278782872,26.446196905737082,124.53973895528821,0.6313636058756456,0.4028742344843469,0.816324223482782,low
landmark_dropout_5pct,curvature_rms,68,7.4611069628830515,2.4999680352396116,16.73213188440765,22.17234854891031,80.70719925449976,0.9735059360118049,0.9418659389103403,0.9889223781405526,low
landmark_dropout_5pct,backswing_peak_speed,68,13.154839886087238,0.789113136681102,34.13625715890454,54.375027920777256,199.03428364717408,0.5516801931719096,0.30849109421257487,0.7703536208040048,moderate
scale_minus_10pct,max_speed,71,10.526315789473678,10.526315789473673,10.526315789473687,10.526315789473681,10.52631578947372,1.0,0.9999999999999998,1.0,moderate
scale_minus_10pct,max_ang_vel,67,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,1.0,low
scale_minus_10pct,max_accel,71,10.52631578947369,10.52631578947368,10.526315789473696,10.526315789473683,10.52631578947374,1.0,0.9999999999999998,1.0,moderate
scale_minus_10pct,swing_tempo,68,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999998,1.0,low
scale_minus_10pct,smoothness_index,71,1.5164627557285422,1.4148560173931042,1.717562617631112,1.6473160661306048,2.2884976755853526,1.0,0.9999999999999998,1.0,low
scale_minus_10pct,path_efficiency,71,1.2205060367088583e-13,8.176737662739161e-14,1.9599830936669465e-13,2.527559917146979e-13,1.0254883859262253e-12,0.9999999999999998,0.9999999999999998,1.0,low
