session_id,scenario,session_seed,processed,max_speed_baseline,max_speed_scenario,max_speed_delta,max_speed_pct_change,max_speed_symmetric_pct_change,max_ang_vel_baseline,max_ang_vel_scenario,max_ang_vel_delta,max_ang_vel_pct_change,max_ang_vel_symmetric_pct_change,max_accel_baseline,max_accel_scenario,max_accel_delta,max_accel_pct_change,max_accel_symmetric_pct_change,swing_tempo_baseline,swing_tempo_scenario,swing_tempo_delta,swing_tempo_pct_change,swing_tempo_symmetric_pct_change,smoothness_index_baseline,smoothness_index_scenario,smoothness_index_delta,smoothness_index_pct_change,smoothness_index_symmetric_pct_change,path_efficiency_baseline,path_efficiency_scenario,path_efficiency_delta,path_efficiency_pct_change,path_efficiency_symmetric_pct_change,curvature_rms_baseline,curvature_rms_scenario,curvature_rms_delta,curvature_rms_pct_change,curvature_rms_symmetric_pct_change,backswing_peak_speed_baseline,backswing_peak_speed_scenario,backswing_peak_speed_delta,backswing_peak_speed_pct_change,backswing_peak_speed_symmetric_pct_change
052f8a05-916d-4300-badf-aa80d38d1c6d,frame_thinning_2x,1747554356,True,59.63826723025004,47.351327518964915,-12.286939711285122,-20.60244249526565,-22.968476028133157,117.92001963503915,69.59382628798816,-48.32619334705099,-40.98217885022399,-51.54413329764293,2272.1533287073953,1007.279124759718,-1264.8742039476774,-55.668523244742964,-77.13982354540737,0.5416666666666667,0.11764705882352941,-0.4240196078431373,-78.28054298642535,-128.62453531598513,-9.10024051441032,-8.285901199525858,0.814339314884462,-8.94854716856052,9.367682931420186,0.01473491769455176,0.016825141963006978,0.002090224268455218,14.18551709473124,13.246009615540144,16.866262090103866,10.321889316954653,-6.544372773149213,-38.80155981323845,-48.14135889687726,45.443066574147906,35.29071456911237,-10.152352005035539,-22.340816257349825,-25.150195770022016
052f8a05-916d-4300-badf-aa80d38d1c6d,frame_thinning_3x,1747554356,True,59.63826723025004,0.0,-59.63826723025004,-100.0,-200.0,117.92001963503915,0.0,-117.92001963503915,-100.0,-200.0,2272.1533287073953,0.0,-2272.1533287073953,-100.0,-200.0,0.5416666666666667,0.0,-0.5416666666666667,-100.0,-200.0,-9.10024051441032,0.0,9.10024051441032,-100.0,200.0,0.01473491769455176,0.0,-0.01473491769455176,-100.0,-200.0,16.866262090103866,0.0,-16.866262090103866,-100.0,-200.0,45.443066574147906,0.0,-45.443066574147906,-100.0,-200.0
052f8a05-916d-4300-badf-aa80d38d1c6d,landmark_dropout_5pct,1747554356,True,59.63826723025004,59.75455534403317,0.11628811378313486,0.19498908869060935,0.19479917012730533,117.92001963503915,117.92001963503915,0.0,0.0,0.0,2272.1533287073953,2272.1533287073953,0.0,0.0,0.0,0.5416666666666667,0.13846153846153844,-0.4032051282051283,-74.43786982248521,-118.56738925541944,-9.10024051441032,-9.10173661895345,-0.0014961045431292064,0.016440274746146656,-0.0164389234440569,0.01473491769455176,0.014927358841597922,0.0001924411470461615,1.306021187463549,1.2975480611653778,16.866262090103866,16.82704938844483,-0.03921270165903579,-0.23249195019946653,-0.23276252726895716,45.443066574147906,45.443066574147906,0.0,0.0,0.0
052f8a05-916d-4300-badf-aa80d38d1c6d,landmark_dropout_10pct,1747554356,True,59.63826723025004,58.81315700022273,-0.8251102300273061,-1.3835248211383133,-1.393162193511285,117.92001963503915,118.30769757066436,0.3876779356252058,0.3287634591862041,0.3282239190311624,2272.1533287073953,2272.1533287073953,0.0,0.0,0.0,0.5416666666666667,0.13846153846153844,-0.4032051282051283,-74.43786982248521,-118.56738925541944,-9.10024051441032,-9.193531285865392,-0.09329077145507192,1.0251462179196809,-1.019918390516557,0.01473491769455176,0.021748751889819274,0.007013834195267514,47.60009075490718,38.44917068469515,16.866262090103866,17.63975627419284,0.7734941840889746,4.586043902061831,4.483242174874092,45.443066574147906,45.443066574147906,0.0,0.0,0.0
052f8a05-916d-4300-badf-aa80d38d1c6d,landmark_dropout_20pct,1747554356,True,59.63826723025004,58.46448742554601,-1.1737798047040258,-1.968165507177336,-1.9877263796681832,117.92001963503915,118.30769757066436,0.3876779356252058,0.3287634591862041,0.3282239190311624,2272.1533287073953,2272.2008850435977,0.04755633620243316,0.002093007351290305,0.00209298544812066,0.5416666666666667,0.04225352112676056,-0.4994131455399062,-92.19934994582883,-171.05527638190955,-9.10024051441032,-9.561189472619121,-0.46094895820880133,5.065239292070184,-4.940124722801866,0.01473491769455176,0.013526781449027121,-0.001208136245524639,-8.199138064892944,-8.54963630733526,16.866262090103866,8.305610102745334,-8.560651987358533,-50.75607115331987,-68.01760251897699,45.443066574147906,45.44401770087196,0.0009511267240540633,0.0020930073513021888,0.0020929854481325427
052f8a05-916d-4300-badf-aa80d38d1c6d,jitter_sigma_0p004,1747554356,True,59.63826723025004,59.61502062777182,-0.02324660247821697,-0.03897933920257446,-0.0389869376279058,117.92001963503915,107.1992012906445,-10.720818344394658,-9.091601559748247,-9.524569515042712,2272.1533287073953,2201.835014448751,-70.31831425864448,-3.0947873706501947,-3.1434285860941187,0.5416666666666667,1.4333333333333333,0.8916666666666666,164.61538461538458,90.29535864978902,-9.10024051441032,-9.063340099101485,0.03690041530883548,-0.4054883522078709,0.40631212638091224,0.01473491769455176,0.025872451067461374,0.011137533372909614,75.58598971358843,54.8547404693131,16.866262090103866,17.731885325062596,0.8656232349587292,5.132276673600526,5.003870436018051,45.443066574147906,44.03670028897502,-1.4063662851728864,-3.094787370650188,-3.143428586094112
052f8a05-916d-4300-badf-aa80d38d1c6d,jitter_sigma_0p008,1747554356,True,59.63826723025004,59.82949571518111,0.1912284849310737,0.32064728539610854,0.32013403484992087,117.92001963503915,109.20881636705445,-8.7112032679847,-7.387382816714036,-7.670715371344925,2272.1533287073953,2107.0161924531853,-165.13713625420996,-7.267869389261454,-7.541938509402343,0.5416666666666667,0.12307692307692307,-0.41858974358974366,-77.27810650887574,-125.94021215043395,-9.10024051441032,-9.055585007753832,0.04465550665648799,-0.4907068839090083,0.49191381137667056,0.01473491769455176,0.03549097085598772,0.020756053161435962,140.8630410545864,82.65081518886545,16.866262090103866,11.91578727116178,-4.950474818942087,-29.35134526248549,-34.3997382313182,45.443066574147906,42.140323849063705,-3.302742725084201,-7.267869389261458,-7.541938509402345
052f8a05-916d-4300-badf-aa80d38d1c6d,scale_minus_10pct,1747554356,True,59.63826723025004,53.674440507225036,-5.963826723025001,-9.999999999999995,-10.526315789473678,117.92001963503915,117.92001963503915,0.0,0.0,0.0,2272.1533287073953,2044.9379958366555,-227.21533287073976,-10.00000000000001,-10.526315789473696,0.5416666666666667,0.5416666666666667,0.0,0.0,0.0,-9.10024051441032,-9.008725533288969,0.09151498112135137,-1.0056325541774034,1.0107145916591762,0.01473491769455176,0.014734917694551704,-5.551115123125783e-17,-3.7673200748032064e-13,-3.7673200748032135e-13,16.866262090103866,18.740291211227124,1.8740291211232574,11.1111111111147,10.526315789476907,45.443066574147906,40.89875991673311,-4.5443066574147934,-10.000000000000005,-10.52631578947369
052f8a05-916d-4300-badf-aa80d38d1c6d,scale_minus_5pct,1747554356,True,59.63826723025004,56.65635386873757,-2.9819133615124684,-4.999999999999944,-5.128205128205069,117.92001963503915,117.92001963503915,0.0,0.0,0.0,2272.1533287073953,2158.5456622720253,-113.60766643536999,-5.00000000000001,-5.128205128205138,0.5416666666666667,0.5416666666666667,0.0,0.0,0.0,-9.10024051441032,-9.055687724988015,0.044552789422304784,-0.4895781529263431,0.490779527599424,0.01473491769455176,0.014734917694551758,-1.734723475976807e-18,-1.177287523376002e-14,-1.177287523376002e-14,16.866262090103866,17.753960094846786,0.8876980047429193,5.263157894740462,5.128205128208565,45.443066574147906,43.17091324544051,-2.2721533287073967,-5.000000000000003,-5.128205128205131
052f8a05-916d-4300-badf-aa80d38d1c6d,scale_plus_5pct,1747554356,True,59.63826723025004,62.62018059176252,2.9819133615124827,4.999999999999968,4.878048780487775,117.92001963503915,117.92001963503915,0.0,0.0,0.0,2272.1533287073953,2385.760995142765,113.60766643536954,4.99999999999999,4.878048780487795,0.5416666666666667,0.5416666666666667,0.0,0.0,0.0,-9.10024051441032,-9.142619112550197,-0.042378598139876544,0.4656865724897009,-0.46460477147175566,0.01473491769455176,0.014734917694551743,-1.734723475976807e-17,-1.177287523376002e-13,-1.1772875233760027e-13,16.866262090103866,16.063106752480852,-0.8031553376230143,-4.761904761898955,-4.878048780481711,45.443066574147906,47.715219902855296,2.2721533287073896,4.999999999999988,4.878048780487793
